Product Name,Product ID,Price per kg,Price per unit,Brand,Category,Image URL,Minimum Quantity,Product Link,cgid,tracking_date,source
Lombos de Bacalhau Demolhado Ultracongelado,7739019,13.99,"€34,98/kg",Pescanova,Frescos/Peixaria/Bacalhau/Congelado,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf70b2e19/images/col/773/7739019-frente.jpg?sw=280&sh=280,emb. 400 gr,https://www.continente.pt/produto/lombos-de-bacalhau-demolhado-ultracongelado-pescanova-7739019.html,congelados,2024-11-15,Continente
Gelado Chocolate,6949004,2.59,"€2,59/lt",Continente,Congelados/Gelados/Gelados Familiares,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe2d84545/images/col/694/6949004-hero.jpg?sw=280&sh=280,emb. 1 lt,https://www.continente.pt/produto/gelado-chocolate-continente-6949004.html,congelados,2024-11-15,Continente
"Gelado Magnífico Chocolate Branco, Arroz Tufado e Morango",7408344,2.79,"€3,88/lt",Continente,Congelados/Gelados/Gelados de Pauzinho,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw59c1b978/images/col/740/7408344-frente.jpg?sw=280&sh=280,emb. 720 ml (6 un),https://www.continente.pt/produto/gelado-magnifico-chocolate-branco-arroz-tufado-e-morango-continente-7408344.html,congelados,2024-11-15,Continente
Picanha de Bovino Fatiada América do Sul Congelada,7201656,18.99,"€28,49/un",Continente,"Frescos/Talho/Novilho, Vitela e Vitelão",https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwbb02b865/images/col/720/7201656-cima-acessorio.jpg?sw=280&sh=280,"emb. 1,5 kg (aprox.)",https://www.continente.pt/produto/picanha-de-bovino-fatiada-america-do-sul-congelada-continente-7201656.html,congelados,2024-11-15,Continente
Gelado Baunilha e Morango,7018487,2.99,"€1,50/lt",Continente,Congelados/Gelados/Gelados Familiares,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw741f568d/images/col/701/7018487-frente.jpg?sw=280&sh=280,emb. 2 lt,https://www.continente.pt/produto/gelado-baunilha-e-morango-continente-7018487.html,congelados,2024-11-15,Continente
Batata Chef Gourmet,7171546,3.69,"€7,38/kg",McCain,Congelados/Batata Frita e Puré,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw4389a18b/images/col/717/7171546-frente.png?sw=280&sh=280,emb. 500 gr,https://www.continente.pt/produto/batata-chef-gourmet-mccain-7171546.html,congelados,2024-11-15,Continente
Tiras de Pota Panadas,5742334,7.79,"€7,79/kg",Pescanova,Congelados/Nuggets e Crocantes,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwc3ac9308/images/col/574/5742334-frente.jpg?sw=280&sh=280,emb. 1 kg (35 a 50 un),https://www.continente.pt/produto/tiras-de-pota-panadas-pescanova-5742334.html,congelados,2024-11-15,Continente
Pizza Ristorante de Frango,3796750,3.69,"€10,39/kg",Ristorante,Congelados/Pizzas,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw7d772edb/images/col/379/3796750-direito.png?sw=280&sh=280,emb. 375 gr,https://www.continente.pt/produto/pizza-ristorante-de-frango-ristorante-3796750.html,congelados,2024-11-15,Continente
Gelado Chocolate Branco e Morango,7975650,3.29,"€8,22/lt",Magnum,Congelados/Gelados/Gelados de Pauzinho,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw12f867c2/images/col/797/7975650-frente.png?sw=280&sh=280,emb. 400 ml (4 un),https://www.continente.pt/produto/gelado-chocolate-branco-e-morango-magnum-7975650.html,congelados,2024-11-15,Continente
Gelado Mochi Pistáchio Torrado com Mel sem Glúten,7893272,5.99,"€31,20/kg",Little Moons,Congelados/Gelados/Mini Bites e Sandwich,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw6ad231cd/images/col/789/7893272-frente.jpg?sw=280&sh=280,emb. 6 un,https://www.continente.pt/produto/gelado-mochi-pistachio-torrado-com-mel-sem-gluten-little-moons-7893272.html,congelados,2024-11-15,Continente
